system,target,best_model,cv_r2,cv_rmse,cv_mae,test_r2,test_rmse,test_mae,test_mape_percent,model_path
AERO,height,ExtraTrees_250,0.993100347689686,0.541082934259512,0.3620656330749281,0.9968319236063293,0.35863604113361225,0.22149999999999143,0.7824570985130299,C:\Users\User\OneDrive\Documents\ML\FINAL1\AERO\models\height_best_model.joblib
AERO,length,GradientBoosting_200,0.9957915045225739,0.8267101003661376,0.6267293498709136,0.9984187612850723,0.5211459436299927,0.3683729354308931,0.9082282394236738,C:\Users\User\OneDrive\Documents\ML\FINAL1\AERO\models\length_best_model.joblib
AERO,weight,GradientBoosting_200,0.964099339986061,2.1317380819923666,1.6921667278418375,0.9878343724829165,1.3801706945422858,1.0591961862581374,7.032440225146688,C:\Users\User\OneDrive\Documents\ML\FINAL1\AERO\models\weight_best_model.joblib
AERO,leaves,GradientBoosting_200,0.9841302122331704,19.875141540699993,15.293376346926385,0.9883505732730299,17.85131199736024,13.834584375385194,8.470042844590864,C:\Users\User\OneDrive\Documents\ML\FINAL1\AERO\models\leaves_best_model.joblib
AERO,branches,ExtraTrees_250,0.9312564079901043,3.7693099105381833,2.616076781100037,0.9646751877717077,2.9423297316922183,2.3224375,10.36437069259179,C:\Users\User\OneDrive\Documents\ML\FINAL1\AERO\models\branches_best_model.joblib
