system,target,r2,mae,rmse,mape_percent
AERO,height,0.9968319236063293,0.22149999999999143,0.35863604113361225,0.7824570985130299
AERO,length,0.9984187612850723,0.3683729354308931,0.5211459436299927,0.9082282394236738
AERO,weight,0.9878343724829165,1.0591961862581374,1.3801706945422858,7.032440225146688
AERO,leaves,0.9883505732730299,13.834584375385194,17.85131199736024,8.470042844590864
AERO,branches,0.9646751877717077,2.3224375,2.9423297316922183,10.36437069259179
